name,all_names_seen,address,"sources(K=permit-name,O=OSM,V=Overture)",permit_id,is_kbbq,in_city_of_LA,lat,lon
On+on - Fresh Korean Kitchen,On+on - Fresh Korean Kitchen,6000 Sepulveda Blvd,V,,False,False,33.985845,-118.39398
Ong Ga Nae Korean BBQ,Ong Ga Nae Korean BBQ,936 S Vermont Ave,V,,True,True,34.0547478907181,-118.29143922657683
Oo-Kook Tofu & BBQ,Oo-Kook Tofu & BBQ,2201 W Commonwealth Ave,V,,True,False,34.088233645361996,-118.14691896229145
Orange,Orange,3500 W 6th St #301,V,,False,True,34.0632187420905,-118.29860223181882
Orange Tokki,Orange Tokki,,O,,False,False,33.8327242,-118.348441
PAAPAIII BBQ GLENDALE / PAAPAIII BBQ GLENDALE,PAAPAIII BBQ GLENDALE / PAAPAIII BBQ GLENDALE | Paapaiii Bbq - Glendale,946 BRAND BLVD,V,FA0328688,True,False,34.160141,-118.25475
PALDANG -CHI CHI / PALDANG -CHI CHI,PALDANG -CHI CHI / PALDANG -CHI CHI | Chi Chi Ktown,610 S BERENDO ST,V,FA0319166,False,True,34.063308,-118.293888
PANDA EXPRESS #587 / PANDA EXPRESS #587,PANDA EXPRESS #587 / PANDA EXPRESS #587 | TaKorean,3801 W TEMPLE AVE # #97,O,FA0027639,False,False,34.05030359,-117.8166018
PAO JAO / PAO JAO,PAO JAO / PAO JAO | Pao Jao Dumpling House,928 S WESTERN AVE # 137,V,FA0171547,False,True,34.05514067,-118.309046
PELICANA CHICKEN LA CORP / PELICANA CHICKEN LA CORP,PELICANA CHICKEN LA CORP / PELICANA CHICKEN LA CORP,621 WESTERN AVE 117,K,FA0315169,False,False,33.869991103,-118.002610019
PERILLA LA / PERILLA LA,PERILLA LA / PERILLA LA | Perilla LA,1027 W ALPINE ST BLDG #E,V,FA0320478,False,True,34.065574018,-118.246872005
PIGYA / PIGYA,PIGYA / PIGYA | Pigya,3400 W 8TH ST,V,FA0320419,True,True,34.057465994,-118.303310042
PINE TREE / PINE TREE,PINE TREE / PINE TREE | Pine Tree,12228 CENTRALIA ST,V,FA0248460,False,False,33.83871271,-118.071199
PINK PIG / PINK PIG,PINK PIG / PINK PIG | Bul Bul E Jokbal 불이불이 족발,379 N WESTERN AVE,V,FA0357149,False,True,34.077982,-118.309425
PIXIU MALA HONGTANG / IXIU MALA HONGTANG,PIXIU MALA HONGTANG / IXIU MALA HONGTANG | Pixiu Mala Hongtang - 피슈 마라홍탕 | 장충동 평안도 족발집,425 S WESTERN AVE STE E,V,FA0352878,False,True,34.066499,-118.309449
POCHA INC / POCHA INC,POCHA INC / POCHA INC,621 S WESTERN AVE STE 100-A,K,FA0276003,False,True,34.0628035,-118.3091326
PORKY'S CARNITAS / PORKY'S CARNITAS,PORKY'S CARNITAS / PORKY'S CARNITAS | Momo Korean BBQ,1720 S SOTO ST,V,FA0299717,True,True,34.01756801,-118.219726
PRATA HOUSE / PRATA HOUSE,PRATA HOUSE / PRATA HOUSE | Ajumma,360 S GLENDORA AVE STE 3,V,FA0267708,False,False,34.06792,-117.92414
PZK BBQ / PZK BBQ,PZK BBQ / PZK BBQ | Pzk Bbq,7311 BEVERLY BLVD,V,FA0322221,True,True,34.076472,-118.349103
"Paik’s Noodle Granada Hills, Ca","Paik’s Noodle Granada Hills, Ca",,V,,False,True,34.26380274137694,-118.52325477570581
Phò BYOB,Phò BYOB,,O,,False,True,34.0581644,-118.2938683
Prime K BBQ,Prime K BBQ,400 S Western Ave #104,V,,True,True,34.066953,-118.308609
Quarters,Quarters,3465 West 6th Street,O,,True,True,34.0639975,-118.2977285
READY SET GOGI / READY SET GOGI,READY SET GOGI / READY SET GOGI,20056 E ARROW HWY STE B,K,FA0402158,True,False,34.10657879,-117.8620767
REU CAFE / REU CAFE,REU CAFE / REU CAFE | Pojang Korean Food,12836 S INGLEWOOD AVE,V,FA0354224,False,False,33.915612,-118.361054
RH BBQ / RH BBQ,RH BBQ / RH BBQ | RH BBQ,18311 E COLIMA RD # A,V,FA0269894,True,False,33.98854459,-117.9055232
RICE CHICKEN / RICE CHICKEN,RICE CHICKEN / RICE CHICKEN | Rice Chicken,3065 W 8TH ST,V,FA0318466,False,True,34.058024019,-118.293640007
RICH CRAB / RICH CRAB,RICH CRAB / RICH CRAB | Jinsol Gukbap | Rich Crab,4253 W 3RD ST,V,FA0325458,False,True,34.069289004,-118.307121963
RUNNING CHICKS / RUNNING CHICKS,RUNNING CHICKS / RUNNING CHICKS | Running Chicks (Chicken Wings),141 N ATLANTIC BLVD # 105,V,FA0251035,False,False,34.06326676,-118.1343274
Red Castle Korean BBQ,Red Castle Korean BBQ,18751 Colima Rd,V,,True,False,33.98807,-117.894896
Redondo Beach Crab House,Redondo Beach Crab House,100 Fishermans Wharf # F,V,,False,False,33.83895535,-118.39092317
Restaurant Ki,Restaurant Ki,111 San Pedro St,V,,False,True,34.05009654,-118.2413814
Rice Cups,Rice Cups,,O,,False,False,33.9183185,-118.4149184
SAIGON EATERY / SAIGON EATERY,SAIGON EATERY / SAIGON EATERY | Sokuri Kitchen,20527 S WESTERN AVE,V,FA0292818,False,False,33.84413101,-118.310037
SAM SIK E / SAM SIK E,SAM SIK E / SAM SIK E | SamSik E,2424 S SAN PEDRO ST,V,FA0256998,False,True,34.02263452,-118.2606264
SAM WOO SEAFOOD BBQ REST / SAM WOO SEAFOOD BBQ REST,SAM WOO SEAFOOD BBQ REST / SAM WOO SEAFOOD BBQ REST | Sam Woo BBQ and Seafood,19008 S PIONEER BLVD,O,FA0046818,True,False,33.85816417,-118.081712
SAMGYEOPJIB / SAMGYEOPJIB,SAMGYEOPJIB / SAMGYEOPJIB,16430 NORWALK BLVD,K,FA0358388,True,False,33.88105677,-118.0726403
SEA MOUNTAIN BBQ / SEA MOUNTAIN BBQ,SEA MOUNTAIN BBQ / SEA MOUNTAIN BBQ | Sea Mountain BBQ,14952 CRENSHAW BLVD # 107,V,FA0180066,True,False,33.89566069,-118.3265068
SEOUL BELLY / SEOUL BELLY,SEOUL BELLY / SEOUL BELLY,11636 ARTESIA BLVD,K,FA0357943,False,False,33.87292198,-118.0858778
SEOUL SALON / SEOUL SALON,SEOUL SALON / SEOUL SALON,3600 WILSHIRE BLVD STE 100 B,K,FA0399085,False,True,34.06170147,-118.303647
SEOUL SALON / SEOUL SALON,SEOUL SALON / SEOUL SALON,3600 WILSHIRE BLVD STE 100B,K,FA0290142,False,True,34.061261,-118.30365
SEOULTIME 2023 / SEOULTIME 2023,SEOULTIME 2023 / SEOULTIME 2023,16156 SAN FERNANDO MISSION BLVD,K,FA0327146,False,True,34.271547,-118.484273
SHAGNHAI BAN JUM / SHAGNHAI BAN JUM,SHAGNHAI BAN JUM / SHAGNHAI BAN JUM | Shanghai Banjum,440 S VERMONT AVE STE 102,V,FA0047472,False,True,34.06591104,-118.2914272
SHIN,SHIN,1600 Wilcox Ave,V,,False,True,34.09998,-118.33083615
SHIN CHON SEOLNONGTANG / SHIN CHON SEOLNONGTANG,SHIN CHON SEOLNONGTANG / SHIN CHON SEOLNONGTANG | Shin Chon Seolleongtang(신촌설렁탕),3033 W 6TH ST # 103,V,FA0222935,False,True,34.16305259,-118.5213529
SIROODANG / SIROODANG,SIROODANG / SIROODANG | Siroodang,928 S WESTERN AVE STE 109,V,FA0264521,False,True,34.055136,-118.3090473
SMILE HOT DOGS / SMILE HOT DOGS,SMILE HOT DOGS / SMILE HOT DOGS | Smilehotdog,333 S ALAMEDA ST STE 104,V,FA0279183,False,True,34.04451463,-118.2381011
SOJU TAVERN / SOJU TAVERN,SOJU TAVERN / SOJU TAVERN | Soju Tavern,19718 COLIMA RD,V,FA0320267,False,False,33.985576003,-117.871630042
SOON HEE GA / SOON HEE GA,SOON HEE GA / SOON HEE GA | Soonheene,1033 S BALDWIN AVE,V,FA0299701,False,False,34.03493598,-117.755792
SPICY FISH / SPICY FISH,SPICY FISH / SPICY FISH | Spicy fish,1084 W MISSION BLVD # 10,V,FA0251393,False,False,34.05475452,-117.7627233
SUL & BEANS / SUL & BEANS,SUL & BEANS / SUL & BEANS | Sul & Beans,621 S WESTERN AVE #208A,V,FA0164766,False,True,34.06273063,-118.3091322
SUN NONG DAN / SUN NONG DAN,SUN NONG DAN / SUN NONG DAN | Sun Nong Dan,710 S WESTERN AVE,V,FA0300971,False,True,34.05924602,-118.308833
SUPER PEACH / SUPER PEACH,SUPER PEACH / SUPER PEACH | Super Peach by Momofuku,10250 SANTA MONICA BLVD,V,FA0364027,False,True,34.06002308,-118.4199394
SYTK Sullungtang,SYTK Sullungtang,2717 West Olympic Boulevard,O,,False,True,34.053032,-118.2925263
Saekdong Juhgori,Saekdong Juhgori,4083 W 3rd St,V,,False,True,34.06916998864445,-118.3025352447666
Sea Story,Sea Story,3470 West 6th Street,O,,False,True,34.0629108,-118.2975183
Seoraksan Charcoal BBQ,Seoraksan Charcoal BBQ,1790 W Garvey Ave A,V,,True,False,34.06194241,-118.1523416
Seoul Bistro,Seoul Bistro,4350 Laurel Canyon Boulevard,O,,False,True,34.1500022,-118.3962448
Seoul Jung,Seoul Jung,930 Wilshire Blvd,V,,False,True,34.04972812022683,-118.26000409991222
Seoul Korean Bbq,Seoul Korean Bbq,122 N San Fernando Blvd,V,,True,False,34.181301,-118.3090046
Seoul Sausage Company,Seoul Sausage Company,11313 Mississippi Ave.,V,,False,True,34.03934180295212,-118.44281093420341
Shila,Shila,440 N LA Cienega Blvd,V,,False,True,34.07925041952865,-118.37629886562519
Sik Gaek,Sik Gaek,21080 Golden Springs Dr,V,,False,False,33.99836181368052,-117.84433098812787
Siroodang,Siroodang,1059 S Alvarado St,V,,False,True,34.050879,-118.280754
Sogongdong and BBQ Tofu,Sogongdong and BBQ Tofu,1101 W Huntington Dr,V,,True,False,34.131657,-118.065815
Sorabol,Sorabol,6600 Topanga Canyon Blvd,V,,False,True,34.19026502778352,-118.602918667377
Spooner's,Spooner's,2325 D Street,O,,False,False,34.1009979,-117.7702742
Street Food Of Seoul,Street Food Of Seoul,3500 W 6th St  Ste 228,V,,False,True,34.06346,-118.29849
Sugo Social,Sugo Social,550 Deep Valley Drive,O,,False,False,33.7720801,-118.3733994
T Equals Fish,T Equals Fish,301 S Western Ave,V,,False,True,34.068723,-118.309601
TENORI / TENORI,TENORI / TENORI | California Gogi Korean Grill,3742 S FIGUEROA BLVD,V,FA0401427,True,True,34.01717242,-118.2827145
THE CLAM HOUSE / THE CLAM HOUSE,THE CLAM HOUSE / THE CLAM HOUSE | The Clam House,133 W GARVEY AVE,V,FA0313636,False,False,34.062720986,-118.123731035
THE CORNER PLACE / THE CORNER PLACE,THE CORNER PLACE / THE CORNER PLACE | Corner Place Restaurant,2817 W JAMES M WOOD BLVD,V,FA0288662,True,True,34.056022,-118.289745
THE GREEN OLIVE / THE GREEN OLIVE,THE GREEN OLIVE / THE GREEN OLIVE | Hawaii Grille,4840 S EASTERN AVE,V,FA0159739,False,False,33.99038414,-118.1611655
THE KIMBAP - TOGO ONLY,THE KIMBAP - TOGO ONLY,400 S Western Ave,V,,False,True,34.067005150179334,-118.30876353214464
THE LINE HOTEL / THE LINE HOTEL - OPENAIRE,THE LINE HOTEL / THE LINE HOTEL - OPENAIRE | Pot at the Line Hotel,3515 WILSHIRE BLVD,V,FA0159351,False,True,34.06190287,-118.3009436
THE MOO KOREAN BBQ / THE MOO KOREAN BBQ,THE MOO KOREAN BBQ / THE MOO KOREAN BBQ,231 ARIZONA AVE,K,FA0400096,True,False,34.01675792,-118.4980746
THE ONE JOKBAL INC / THE ONE JOKBAL,THE ONE JOKBAL INC / THE ONE JOKBAL,338 S WESTERN AVE A-B,K,FA0358109,False,True,34.06782483,-118.3090815
THE PPONG / THE PPONG,THE PPONG / THE PPONG | The Ppong Korea town,4003 WILSHIRE BLVD STE I,V,FA0247990,False,True,34.06171778,-118.3143794
THE PRINCE / THE PRINCE,THE PRINCE / THE PRINCE | The Prince,3198 W 7TH ST,V,FA0249118,False,True,34.05973652,-118.2950411
TOAD HOUSE / TOAD HOUSE,TOAD HOUSE / TOAD HOUSE | Toad House,4503 W BEVERLY BLVD,V,FA0052097,True,True,34.07641539,-118.3071223
TRIMANA / TRIMANA,TRIMANA / TRIMANA | Trimana,9841 AIRPORT BLVD,O,FA0053124,False,True,33.94646933,-118.386264
TWO HANDS / TWO HANDS,TWO HANDS / TWO HANDS | Two Hands Seoul Fresh Corn Dogs,450 S WESTERN AVE STE 313,V,FA0267845,False,True,34.065765,-118.3090708
TWO HANDS CORN DOGS / TWO HANDS CORN DOGS,TWO HANDS CORN DOGS / TWO HANDS CORN DOGS | Two Hands Corn Dogs,18431 NORDHOFF ST,V,FA0354465,False,True,34.23553153,-118.5352677
TWOZONE CHICKEN / TWOZONE CHICKEN,TWOZONE CHICKEN / TWOZONE CHICKEN | Halgatteok LA,3516 W 8TH ST # A,V,FA0270106,False,True,34.05764454,-118.3069825
Taekwon,Taekwon,250 W Valley Blvd,V,,True,False,34.07897,-118.103259
Tang88,Tang88,13349 Artesia Blvd,V,,False,False,33.8742821,-118.047327
Tasty Grill,Tasty Grill,301 S Western Ave suite 101-102,V,,False,True,34.0685206608878,-118.30959762699192
Toe Bang,Toe Bang,3465 W 6th St,V,,False,True,34.06414216,-118.29704663
Tofu Bean Korean BBQ,Tofu Bean Korean BBQ,18409 Colima Rd,V,,True,False,33.98846639,-117.90318064
Tofu House Valencia,Tofu House Valencia,23360 w. Valencia blvd.,V,,False,False,34.42111083859268,-118.54671536774262
Tofu Love,Tofu Love,3115 Foothill Blvd,V,,False,False,34.22867164640017,-118.24660897731906
Tofu Village,Tofu Village,,O,,False,True,34.0619072,-118.3096159
Touhmi,Touhmi,3500 W 6th St,V,,False,True,34.06339829177482,-118.29851793909894
Ttu Rak,Ttu Rak,125 N Western Ave,V,,False,True,34.0737282,-118.3094103
Tu Casa Deliciosa,Tu Casa Deliciosa,1111 Pacific Coast Hwy Ste 17,V,,False,True,33.790764016973235,-118.29650041380951
Twinkle Point,Twinkle Point,621 S Western Ave,V,,False,True,34.062776,-118.309488
Two Hands Seoul Fresh Corn Dogs,Two Hands Seoul Fresh Corn Dogs,4770 E Cesar E Chavez Ave,V,,False,False,34.040422,-118.162391
WANGDOYAJI / WANGDOYAJI,WANGDOYAJI / WANGDOYAJI | Wangdoyaji,7608 RESEDA BLVD,V,FA0073763,True,True,34.20859725,-118.5358807
WESTERN DOMA NOODLES / WESTERN DOMA NOODLES,WESTERN DOMA NOODLES / WESTERN DOMA NOODLES | Western Doma Noodles,429 N WESTERN AVE STE 10,V,FA0040635,False,True,34.07894238,-118.3093292
WHARO / WHARO,WHARO / WHARO | Wharo Korean BBQ,4029 LINCOLN BLVD,V,FA0040843,True,True,33.98958493,-118.4473056
WI KOREAN BBQ / KOREAN BBQ,WI KOREAN BBQ / KOREAN BBQ,4333 E FLORENCE AVE,K,FA0358491,True,False,33.97058889,-118.1905411
WINGS N STUFF / WINGS N STUFF,WINGS N STUFF / WINGS N STUFF | Wings N Stuff,3160 W OLYMPIC BLVD,V,FA0274367,False,True,34.05257347,-118.304891
WOOL UM MA RESTAURANT / WOOL UM MA RESTAURANT,WOOL UM MA RESTAURANT / WOOL UM MA RESTAURANT | Wool Um Ma Restaurant,124 N WESTERN AVE,V,FA0055110,False,True,34.0744653,-118.3089517
WOOWA / WOOWA,WOOWA / WOOWA | Cho Mak,15125 S WESTERN AVE,V,FA0361792,False,False,33.89408673,-118.3091675
WUSO KOREAN BBQ / WUSO KOREAN BBQ,WUSO KOREAN BBQ / WUSO KOREAN BBQ,23410 LYONS AVE,K,FA0322530,True,False,34.37856,-118.542778
Wawa Grill,Wawa Grill,5625 Avalon Blvd,V,,False,True,33.990952,-118.265561
Witch's Chicken,Witch's Chicken | VNS Chicken,3250 W Olympic Blvd,V,,False,True,34.05253701,-118.30863319
Woori Korean Restaurant,Woori Korean Restaurant,19143 Bloomfield Ave,V,,False,False,33.85713577270508,-118.06398010253906
YANG BAN SUL LUNG TANG INC / YANG BAN SUL LUNG TANG INC,YANG BAN SUL LUNG TANG INC / YANG BAN SUL LUNG TANG INC | Yangban Sul Lung Tang,1515 MAPLE AVE STE 1,V,FA0249670,False,True,34.03219704,-118.259164
YANG GANE / YANG GANE,YANG GANE / YANG GANE | Yang Ga Neh,1676 W 11TH ST,V,FA0041598,False,True,34.04863592,-118.2774056
YANGMANI / YANGMANI,YANGMANI / YANGMANI | Yangmani,414 S WESTERN AVE E,V,FA0353185,False,True,34.066598,-118.308717
YARD BBQ INC / YARD BBQ INC,YARD BBQ INC / YARD BBQ INC | Jin Ju Korean Restaurant,1700 BATSON AVE,V,FA0329110,False,False,33.988031,-117.903721
YEI SAN JIB RESTAURANT / YEI SAN JIB RESTAURANT,YEI SAN JIB RESTAURANT / YEI SAN JIB RESTAURANT | Yei San Jib,18301 COLIMA RD,V,FA0269329,False,False,33.98854804,-117.9056073
YERIM / YERIM,YERIM / YERIM | Yerim Korean BBQ,300 S HOBART BLVD # 100,V,FA0177226,True,True,34.06863289,-118.3053361
YI CHA / YI CHA,YI CHA / YI CHA | YICHA,5715 N FIGUEROA ST 101,V,FA0354483,False,True,34.10981178,-118.1924167
YONNY / YONNY,YONNY / YONNY | Fork Over Pork,1431 S BALDWIN AVE,V,FA0401178,False,False,34.12294006,-118.0551454
YOONI TABLE / YOONI TABLE,YOONI TABLE / YOONI TABLE | Yooni Table,3250 W OLYMPIC BLVD # 315,V,FA0265051,False,True,34.05262853,-118.3077315
YOSHINOYA #1127 / YOSHINOYA BEEF BOWL REST,YOSHINOYA #1127 / YOSHINOYA BEEF BOWL REST | Yellow Cow Korean BBQ,1825 W REDONDO BEACH BLVD,V,FA0074320,True,False,33.88861632,-118.3102466
YOU JUNG RESTAURANT / YOU JUNG RESTAURANT,YOU JUNG RESTAURANT / YOU JUNG RESTAURANT | Won Jo Kokerang Agurang,533 S WESTERN AVE # 100,V,FA0074332,False,True,33.73911708,-118.3122723
YOUNGDONG NOODLE / YOUNGDONG NOODLE,YOUNGDONG NOODLE / YOUNGDONG NOODLE,928 S WESTERN AVE # 131,K,FA0356718,False,True,34.055147,-118.308655
YUK DAE JANG RH / YUK DAE JANG RH,YUK DAE JANG RH / YUK DAE JANG RH | Yuk Dae Jang,19732 COLIMA RD,V,FA0319324,False,False,33.985576003,-117.871630042
Yang Ban Sul Lung Tahng,Yang Ban Sul Lung Tahng,716 E 9th Pl,V,,False,True,34.03600611123784,-118.25076508403481
Yang San Bak,Yang San Bak,3601 W 6th St,V,,False,True,34.06395506423922,-118.30053980654353
Yangmani K.BBQ Rowland Heights,Yangmani K.BBQ Rowland Heights,1390 Fullerton Rd,V,,True,False,33.99357531709887,-117.90402352963136
Yasik Time,Yasik Time,3660 Wilshire Blvd,V,,False,True,34.06151242,-118.30517717
Yasiknara,Yasiknara,3871 Wilshire Blvd,V,,False,True,34.061953,-118.3111
Yeogiyo,Yeogiyo,956 S San Pedro St,V,,False,True,34.036266926622446,-118.251052880189
Yeosu Restaurant,Yeosu Restaurant,3411 W Olympic Blvd,V,,False,True,34.0528,-118.3126
Yogiyo,Yogiyo,510 Santa Monica Blvd,V,,False,False,34.017264705398624,-118.49381386644359
ZIP BANCHAN & CATERING / ZIP BANCHAN & CATERING,ZIP BANCHAN & CATERING / ZIP BANCHAN & CATERING | Zipbanchan Korean Food,16320 S WESTERN AVE,V,FA0354747,False,False,33.88239925,-118.3091194
ZWONNY KITCHEN INC / ZWONNY KITCHEN INC,ZWONNY KITCHEN INC / ZWONNY KITCHEN INC | JangTuh Bossam 장터보쌈,857 S WESTERN AVE,V,FA0160087,False,True,34.05658409,-118.3092905
ZZAMONG / ZZAMONG,ZZAMONG / ZZAMONG | Zzamong,4255 W 3RD ST,V,FA0074451,False,True,34.06912832,-118.3072199
bb.q Chicken,bb.q Chicken,2131 Sawtelle Boulevard,O,,False,True,34.0388025,-118.442236
bb.q Chicken,bb.q Chicken,,O,,False,True,34.0976182,-118.3654272
bb.q Chicken,bb.q Chicken,1101 West Huntington Drive,O,,False,False,34.1318361,-118.0657601
bb.q Chicken,bb.q Chicken,560 West Main Street,O,,False,False,34.0922103,-118.1325767
bb.q Chicken,bb.q Chicken,,V,,False,False,34.181184,-118.309141
bibigo,bibigo,1091 Broxton Ave,V,,False,True,34.06082311915291,-118.44586256260756
han kook market,han kook market,3157 Foothill Blvd #G,V,,False,False,34.229636027507446,-118.248044186871
무봉리 순대국,무봉리 순대국,,V,,False,True,34.064623,-118.30991
왕돼지,왕돼지,,O,,False,True,34.2086799,-118.5354089
